principal component 1,principal component 2,principal component 3,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-15.228199,9.8977995,-6.8558383,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000432736,0.046010583,-99.0,-99.0,0.000472994,0.050290991,4.847198093,515.3770605,0.148367695,15.77515604,9.690664594,1.185029912,1.809533865,192.398212,51.57471504,6.186260011,6.71e-05,0.007133273,10.50541381,4.174581463,443.861275,37.23587893,0.350208993,0.000454458,0.048320076,-99.0,94.05149093,-99.0,52.92596841,1.918183907,203.950399,0.041683728,4.4320114,0.00372962,0.396550873,0.231000737,24.56109251,2.055285875,218.5277293,0.740598603,78743.95137,0.010522712,1.11882461,0.078339272,8.32940243,-99.0,-99.0,0.488092326,51.896288,1.567193549,166.6314413,0.013640425,1.45031456,0.023192562
-18.188538,22.669834,-0.3172332,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.0004337,0.054419698,4.003275079,502.3219901,0.16343061,20.50690683,10.15612328,1.203822458,1.046227507,131.278284,52.96929707,6.28317379,8.32e-05,0.010438821,12.85433724,-99.0,-99.0,69.11341656,0.550802122,0.000519102,0.065135761,-99.0,79.69539774,-99.0,61.19976874,-99.0,-99.0,0.039475558,4.95330465,-99.0,-99.0,0.22595361,28.35215287,1.527769994,191.7011568,0.238431155,29917.80723,0.014829339,1.86075224,0.142061505,17.82555947,-99.0,-99.0,0.255229306,32.02560167,1.272540687,159.6755551,0.015335215,1.92422846,0.015433118
2.844287,28.247187,-2.642788,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000191756,0.028309899,-99.0,-99.0,0.000389177,0.057456303,3.428881957,506.2237878,0.126175168,18.62790031,9.266969333,1.283377372,1.184706883,174.904477,49.7579438,6.844577723,6.22e-05,0.009176156,8.078244983,2.505408283,369.886537,42.38426007,0.287087703,0.000389117,0.057447371,-99.0,67.73450872,-99.0,54.40867484,1.245699673,183.909162,0.019783631,2.92076104,0.001172543,0.173108588,0.193434038,28.55767932,1.275024628,188.2385584,0.202596014,29910.30976,0.011315286,1.67053489,0.087875944,12.97358555,-99.0,-99.0,0.304043124,44.88747759,0.970981503,143.3510808,0.011527708,1.70189588,0.029912114
-17.053938,11.841114,-5.142034,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.00055022,0.05830492,-99.0,-99.0,0.000283989,0.030093289,4.984155225,528.1538441,0.026650173,2.82402745,10.67802648,1.137717565,1.823852684,193.267417,57.44591072,6.049667731,6.44e-05,0.006822632,9.950465714,3.992563127,423.078229,48.69286887,0.459511598,0.000411005,0.043552798,-99.0,94.36938273,-99.0,51.32171338,2.30774229,244.54354,0.016316694,1.72902418,0.003418074,0.362201595,0.236207659,25.03011594,2.30714047,244.479767,0.76165037,80709.47881,0.010928684,1.15807515,0.065703069,6.96232902,-99.0,-99.0,0.486545623,51.55757183,1.820594848,192.9221952,0.013202579,1.39903209,0.018216389
-13.9242525,10.824516,-4.2597623,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000427829,0.055538548,-99.0,-99.0,0.00029934,0.038858778,4.193740286,544.4090692,0.037310593,4.84346285,8.70015246,1.279732928,1.771001961,229.90206,47.3936346,6.604472602,6.13e-05,0.007952581,8.748474747,3.600182253,467.356521,81.92806487,0.631115545,0.000363736,0.047218252,-99.0,77.03288802,-99.0,53.22928985,1.97452334,256.322123,0.010088714,1.30966316,0.002426986,0.315058371,0.171083445,22.2091433,1.722250617,223.5734192,0.448816194,58262.93227,0.006172708,0.80130817,0.057062305,7.40752511,-99.0,-99.0,0.412094561,53.49592514,1.310156056,170.0774941,0.007394938,0.9599715,0.016700822
-16.683395,9.512603,-3.7088058,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.000307233,0.0419793,3.386566298,462.7288083,0.177232088,24.21638483,9.193051066,1.180871087,1.619783209,221.321624,45.55834133,5.943240852,6.3e-05,0.00860812,11.58036036,2.495655995,340.997879,8.93394752,0.065384746,0.000450888,0.061607798,-99.0,73.18684804,-99.0,61.37638531,1.3060953,178.460384,0.042330854,5.78394282,0.005470548,0.747476977,0.228198803,31.18030201,2.398052169,327.6616268,0.73284352,100133.2261,0.008116655,1.10903196,0.004572313,0.62474514,-99.0,-99.0,0.228390485,31.20649283,2.169661684,296.455134,0.012278949,1.67775353,0.043562497
-20.776552,8.803552,-5.6029654,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.00056607,0.064382372,-99.0,-99.0,0.000395178,0.044945829,4.859046838,552.6473016,0.040570137,4.61427463,10.68779447,1.210480004,2.010686088,228.686876,61.06004937,6.731502391,7.92e-05,0.009003848,10.53284747,4.68030143,532.31756,88.72502304,0.780097978,0.000430907,0.049009486,-99.0,87.92310799,-99.0,54.51413528,2.538282792,288.693479,0.011886374,1.35190561,0.002339734,0.266111364,0.24054372,27.35841869,1.978049938,224.9749791,0.465787997,52976.74388,0.010222397,1.16265194,0.093247518,10.60557571,-99.0,-99.0,0.493636451,56.1441084,1.484413488,168.8308707,0.011397886,1.29634705,0.023376362
0.20916292,27.667679,-3.752277,-99,31,Forest,Airborne,AVIRIS_NG,D02,1.03e-06,0.000148342,-99.0,-99.0,0.00034685,0.050015941,3.486617561,502.7725026,0.16428132,23.68947237,9.269724017,1.207856679,1.135602881,163.754668,46.21789514,6.134507079,5.93e-05,0.008549683,9.965371806,1.949730348,281.152375,58.74463088,0.407381192,0.000503303,0.072576675,-99.0,69.34781722,-99.0,58.99999357,0.517429076,74.613607,0.030854979,4.44930788,0.003087448,0.445212065,0.211589562,30.51135146,1.705364376,245.9146437,0.714171559,102983.9997,0.011884925,1.71381381,0.080385948,11.59170553,-99.0,-99.0,0.247504991,35.69037946,1.457859385,210.2242642,0.013646443,1.96782588,0.026512454
-7.0163946,22.143055,-5.0422215,-99,31,Forest,Airborne,AVIRIS_NG,D02,7.81e-05,0.009646963,-99.0,-99.0,0.000343048,0.04237732,4.044954599,499.6798596,0.030058129,3.71312988,8.811281409,1.169515996,1.890885676,233.584201,46.67101763,5.675549447,5.32e-05,0.006576498,9.640071799,3.049318171,376.687263,15.9836734,0.129389312,0.000391522,0.048365351,-99.0,80.95092331,-99.0,54.38080175,1.469505705,181.530444,0.020710134,2.55835669,0.002236679,0.276300576,0.177828577,21.96745512,1.465494922,181.0349854,0.67131286,82928.37598,0.00464463,0.57375869,0.062290238,7.69481497,-99.0,-99.0,0.442288208,54.63658592,1.023206714,126.3983995,0.007879352,0.97334925,0.00711147
-17.146618,5.551127,-2.3924735,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000411858,0.05324528,-99.0,-99.0,0.000352335,0.045550101,4.305322768,556.5946988,0.112084254,14.49031935,8.903090973,1.243776733,1.657235076,214.24834,45.2091359,6.333014815,6.49e-05,0.008386238,12.15923364,4.171497758,539.293722,119.8756381,0.92725158,0.00037447,0.04841173,-99.0,77.3511278,-99.0,61.19760348,2.340093563,302.528694,0.014324254,1.85184809,0.003163039,0.408919591,0.16007325,20.69436538,2.356602621,304.6629943,0.623920741,80660.84598,0.003479964,0.44989187,0.042578666,5.50459531,-99.0,-99.0,0.479425015,61.98035227,1.877177606,242.682642,0.006415621,0.8294153,0.022054653
-8.581964,22.098549,-2.1391978,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.000512897,0.068000144,3.684323227,488.4693403,0.201670973,26.73763425,10.24163224,1.228914085,1.140952401,151.268017,54.46659706,6.561801463,6.38e-05,0.008457974,14.10317206,1.28642693,170.555099,49.54609542,0.373705809,0.000554279,0.073486593,-99.0,75.42588496,-99.0,65.11537417,0.358596879,47.542946,0.034622656,4.59028833,0.001211309,0.160595967,0.177448589,23.52621897,1.309216629,173.5765686,0.221109832,29314.84762,0.004921503,0.65249519,0.063969267,8.4810761,-99.0,-99.0,0.303705746,40.26545343,1.005510884,133.3111152,0.009016373,1.19539511,0.024258765
-2.827954,19.731113,-6.0344887,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000114436,0.012764434,-99.0,-99.0,0.000387564,0.043229673,4.858517532,541.9291739,0.125821197,14.03435864,10.42770512,1.048022639,1.001769592,111.739469,57.18476332,5.296597264,7.66e-05,0.00854522,9.7546886,1.687281207,188.202863,78.25269918,0.701553135,0.000471208,0.052559477,-99.0,89.65226022,-99.0,52.12641253,0.810639705,90.420443,0.038516738,4.29623724,0.002833845,0.316092963,0.202806464,22.62145575,2.985237476,332.9796113,1.613956032,180024.0204,0.008149137,0.90897169,0.030960327,3.45337942,-99.0,-99.0,0.445411293,49.68210417,2.539826183,283.2975071,0.009805178,1.09368995,0.015240676
-24.939127,1.2644329,-4.5216975,-99,31,Forest,Airborne,AVIRIS_NG,D02,5.88e-05,0.009394954,-99.0,-99.0,0.000303505,0.048458683,2.993244177,477.9113711,0.159903567,25.53073799,8.485969399,1.422076112,0.762745573,121.782508,42.53993069,7.129767663,6.13e-05,0.009787335,6.638366771,1.675786151,267.561619,68.07366887,0.426357533,0.000485238,0.077474774,-99.0,62.63178401,-99.0,51.50985265,0.599137948,95.660368,0.016600981,2.65056806,0.001281851,0.204664695,0.169252406,27.0234049,1.269947386,202.7640448,0.148030142,23634.98728,0.011065937,1.76682445,0.105547097,16.85200225,-99.0,-99.0,0.192570657,30.74647483,1.077376729,172.01757,0.010954839,1.74908626,0.031342688
-1.1268637,26.018095,-0.42833528,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000366401,0.06956193,-99.0,-99.0,0.000298256,0.056624509,2.91253962,552.951938,0.098309337,18.66424,7.313687569,1.210604405,0.722714871,137.208979,37.55667852,5.462110853,2.74e-05,0.00520832,12.0496962,2.13617992,405.558372,74.10691748,0.390340134,0.000262286,0.049795574,-99.0,52.67256375,-99.0,69.40534064,0.965682838,183.336973,0.020477768,3.88774858,0.000625325,0.118719284,0.112346838,21.32928991,1.13234664,214.9784554,0.335389018,63674.32942,0.006542336,1.24207666,0.010958178,2.08043375,-99.0,-99.0,0.231540864,43.95853315,0.900805775,171.0199222,0.007906673,1.50109898,0.01885334
-12.163079,16.21477,-2.2694705,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.000338822,0.046490516,3.849036516,528.1352521,0.106975883,14.67840974,9.146174848,1.211732451,0.940028119,128.983444,47.52550415,6.035429454,5.95e-05,0.008160835,7.757646957,1.436271258,197.07412,64.12684673,0.467354856,0.000361257,0.049568885,-99.0,72.87975004,-99.0,51.59262377,0.673066384,92.353004,0.030998435,4.25336738,0.001674912,0.229818531,0.13521105,18.55262258,2.100337777,288.1922312,1.076480567,147706.4022,0.00404855,0.55551097,0.021688216,2.97589061,-99.0,-99.0,0.35902985,49.26332073,1.741307927,238.9289105,0.005355589,0.73485279,0.008413732
-28.502592,8.361411,-1.0002515,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000190937,0.03065969,-99.0,-99.0,0.000263931,0.042380688,3.268068071,524.7695473,0.029083494,4.67007776,8.345468656,1.263230659,0.816516382,131.111997,41.84816782,6.176879369,4.01e-05,0.00644096,10.41044832,1.9250652,309.11706,84.62295415,0.527000044,0.00024123,0.038735519,-99.0,62.27625226,-99.0,62.55578067,1.189725369,191.039975,0.016085798,2.58297457,0.001605808,0.25785232,0.113553623,18.23385624,2.087224205,335.1557181,0.686962686,110308.9318,0.003851119,0.61839281,0.048537035,7.79382728,-99.0,-99.0,0.440117554,70.67181113,1.647106651,264.483907,0.002920335,0.46893236,0.013085193
-8.298219,19.148094,-7.430515,-99,31,Forest,Airborne,AVIRIS_NG,D02,5.34e-05,0.006456999,-99.0,-99.0,0.000516623,0.062447259,3.92885022,474.9035498,0.133502648,16.13726095,9.133990722,1.413605711,1.622443931,196.114471,46.93970478,7.32190415,5.6e-05,0.006775014,8.852616433,3.649474944,441.133795,21.48989314,0.177784671,0.000398083,0.048118673,-99.0,82.72943467,-99.0,51.94690258,1.719201706,207.81016,0.038028547,4.59673723,0.002280182,0.275619157,0.151228775,18.27992365,1.13040813,136.6391702,0.48371288,58469.25969,0.00497538,0.60140384,0.083959969,10.14874205,-99.0,-99.0,0.439086209,53.07496792,0.691321921,83.56420223,0.00596785,0.72136965,0.014099948
-23.169504,11.625474,-2.2047796,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000277138,0.041016318,-99.0,-99.0,0.000302066,0.044705624,3.554886038,526.1208399,0.152615688,22.58702329,9.24051407,1.387594448,0.768436004,113.728033,49.03597282,7.355842653,5.29e-05,0.007823619,11.67553008,1.329944067,196.830864,92.13031217,0.622504823,0.000457827,0.067758092,-99.0,67.56786215,-99.0,63.38985468,0.513760797,76.036266,0.024871986,3.68103795,0.001447595,0.214243053,0.149919174,22.18794097,1.71860295,254.3521277,0.280242467,41475.70431,0.005505442,0.81480188,0.041339709,6.11825023,-99.0,-99.0,0.20752604,30.71372007,1.51107691,223.6384076,0.010025664,1.48379187,0.028609518
6.4044147,26.39813,-4.415505,-99,31,Forest,Airborne,AVIRIS_NG,D02,1.77e-05,0.002787383,-99.0,-99.0,0.000390919,0.061400709,3.150755385,494.8811726,0.162675892,25.55109055,10.04661695,1.373846357,1.012218896,158.98666,52.58330053,7.329415242,5.16e-05,0.008100569,13.4513886,1.327971248,208.581082,65.40889757,0.416438223,0.000440362,0.06916649,-99.0,63.66690752,-99.0,67.87411844,0.596893854,93.752607,0.028859657,4.53291332,0.001475214,0.231708179,0.130484702,20.49490189,1.321858699,207.6209998,0.272920051,42866.86151,0.003819495,0.59991838,0.053932366,8.47102024,-99.0,-99.0,0.277804031,43.6339759,1.044054669,163.9870239,0.006624949,1.04056392,0.02556639
-7.5025053,21.89451,-0.87905484,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000331665,0.05019397,-99.0,-99.0,0.000200914,0.030406197,3.635795468,550.2386612,0.076089974,11.51540172,10.71983312,1.400967672,0.74545634,112.816824,59.47687438,7.790436206,5.08e-05,0.007684166,6.735509361,2.881163644,436.033226,99.30086847,0.656147365,0.000339879,0.051436976,-99.0,66.07669952,-99.0,50.47128629,1.958249078,296.360002,0.008132333,1.23074135,0.002306397,0.349048408,0.193028776,29.21283559,1.943493698,294.1269331,0.449365968,68006.72114,0.007924373,1.19926882,0.053927176,8.16129994,-99.0,-99.0,0.262683908,39.75439302,1.68080979,254.3725401,0.012545083,1.89856387,0.025641368
-20.389275,12.169143,-3.6135144,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000439767,0.049724881,-99.0,-99.0,0.000351212,0.039711907,4.687519084,530.0228315,0.052722002,5.9613336,10.32718437,1.332840033,1.982247184,224.134824,59.36952471,7.327597438,7.18e-05,0.008113899,10.54058139,3.76596702,425.821947,52.01820015,0.460048684,0.000460843,0.05210796,-99.0,88.43994646,-99.0,54.4435597,1.973994152,223.201645,0.012931991,1.4622341,0.001510068,0.170745024,0.225844285,25.53645654,1.656081017,187.2548643,0.513883487,58105.35936,0.013126034,1.48417482,0.102523608,11.59245473,-99.0,-99.0,0.438755596,49.61056776,1.217325421,137.6442965,0.011031695,1.24736565,0.021385148
-33.271786,2.5290842,-4.9410663,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.000518496,0.063344371,3.843957297,469.6141756,0.178181933,21.76839001,9.521770205,1.413732684,1.234890083,150.865851,51.62032726,7.437056614,7.37e-05,0.009004719,7.52408467,1.854471867,226.559821,49.25572739,0.403175463,0.000587473,0.071771276,-99.0,81.85351927,-99.0,47.86651461,0.283388179,34.62138,0.028040477,3.42568989,-99.0,-99.0,0.232364002,28.38778391,1.188312435,145.1754849,0.233062327,28473.09791,0.011833552,1.44569859,0.142891658,17.45699628,-99.0,-99.0,0.295327569,36.08000875,0.892984866,109.0954761,0.01374202,1.67885515,0.0192103
-20.164728,11.017572,-2.541269,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.00034991,0.044135726,-99.0,-99.0,0.00033959,0.042833974,4.169180303,525.8776816,0.119733683,15.10255422,10.05023126,1.334107032,1.198123798,151.124806,56.19180924,7.180861314,6.13e-05,0.007727108,12.2066029,2.24239757,282.843809,77.50374709,0.614452956,0.000395237,0.049853077,-99.0,79.28041917,-99.0,60.63594512,0.623238407,78.611896,0.031304241,3.94854636,0.001818492,0.229374657,0.131618452,16.60163427,1.641860601,207.0953482,0.636354003,80266.22588,0.005799785,0.73155333,0.044881541,5.66111303,-99.0,-99.0,0.443152779,55.8968764,1.198707822,151.1984718,0.006085021,0.76753136,0.015156789
-13.191411,15.978729,-0.27356103,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000159912,0.02311627,-99.0,-99.0,0.000241716,0.034941514,3.507170601,506.9820254,0.020495097,2.96268617,9.51833685,1.345164933,1.455246266,210.36436,52.70225833,7.006028478,4.86e-05,0.007020022,9.140179277,2.515208193,363.588057,37.32154458,0.258180798,0.00035055,0.050674076,-99.0,69.17741508,-99.0,57.05144126,1.128831408,163.179183,0.014624836,2.11410565,0.001576037,0.227825414,0.166697848,24.09714902,1.320990767,190.9569425,0.449207974,64935.64024,0.007674211,1.10935204,0.068351773,9.88064865,-99.0,-99.0,0.369153385,53.36328109,0.951837383,137.5936614,0.008939166,1.29220868,0.00906009
-6.0373597,18.055801,-3.3110254,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000252605,0.030356106,-99.0,-99.0,0.000344196,0.041362754,4.357761415,523.6811599,0.041478823,4.98459555,10.19425421,1.38327046,1.877706059,225.647803,58.11220659,7.535102161,7.22e-05,0.008681539,11.5879407,3.474904988,417.586486,44.26096164,0.368313252,0.000463248,0.055669502,-99.0,83.21401931,-99.0,57.63403043,1.720696362,206.779624,0.012041564,1.44705952,0.001271176,0.152759894,0.229992926,27.6387234,1.598467166,192.0910898,0.471289491,56635.82833,0.012213473,1.46771816,0.106007131,12.73909516,-99.0,-99.0,0.413033814,49.63512364,1.185433352,142.4559662,0.011216958,1.34796499,0.020945079
-15.401235,18.27752,-3.9318476,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000144908,0.020010731,-99.0,-99.0,0.000402821,0.055626621,3.695476785,510.318384,0.132654205,18.31857799,8.74228451,1.395985438,1.724352519,238.120503,46.38035257,7.203259592,5.69e-05,0.007863553,13.75006004,3.696636395,510.478518,82.62348788,0.598318992,0.0003947,0.054505145,-99.0,72.41512163,-99.0,65.3942732,1.910269565,263.794291,0.020030192,2.76602336,0.002456834,0.339270855,0.150487565,20.78123487,1.622097917,223.9998885,0.541214948,74737.83594,0.002931515,0.40482079,0.076120042,10.51162241,-99.0,-99.0,0.39585721,54.66499283,1.226240707,169.3348957,0.005553352,0.76687744,0.020789714
8.220134,18.652514,-14.688475,-99,31,Forest,Airborne,AVIRIS_NG,D02,9.9e-05,0.017907486,-99.0,-99.0,0.000194505,0.035192969,2.840977479,514.0348514,-99.0,-99.0,8.725699238,1.794993902,1.562757441,282.758943,46.81688069,9.480136308,4.93e-05,0.008926507,5.343069859,2.630416265,475.936766,57.07532188,0.315444962,0.000285027,0.051571698,-99.0,55.26818796,-99.0,49.27789449,1.109854799,200.81259,0.003748749,0.67828333,0.001085449,0.196396699,0.136270715,24.65626604,0.852957176,154.3305846,0.159528579,28864.44897,0.00417683,0.75573863,0.093431523,16.90511776,-99.0,-99.0,0.204202056,36.94748523,0.64875512,117.3830994,0.006575713,1.18978261,0.015738242
-6.1080027,16.727947,-9.5154,-99,31,Forest,Airborne,AVIRIS_NG,D02,-99.0,-99.0,-99.0,-99.0,0.00032659,0.043768631,3.95101262,529.5035016,0.054672858,7.32710127,10.69365857,1.364522322,0.932047147,124.910314,58.00418973,7.198241599,6.88e-05,0.009220412,5.949172998,1.632445076,218.775658,58.77300317,0.438548332,0.000416981,0.055882592,-99.0,74.61730863,-99.0,44.48690719,0.655152652,87.8017,0.019963818,2.67549427,0.002283871,0.306077958,0.213834411,28.65748105,2.244504096,300.8020709,0.984505422,131940.6235,0.006271123,0.84043806,0.065776487,8.81517821,-99.0,-99.0,0.332286921,44.53215043,1.912217175,256.2699205,0.009821598,1.31626267,0.018320639
-45.58288,-0.15561719,-5.9174848,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000357018,0.038083553,-99.0,-99.0,0.000364004,0.038828789,5.007020381,534.1055096,-99.0,-99.0,12.9343525,1.370510238,2.018017793,215.264636,74.1523999,7.991300738,9.6e-05,0.010236318,13.03944923,4.138484786,441.457665,80.87501861,0.758170173,0.000540747,0.057682211,-99.0,93.74590396,-99.0,58.20585804,1.983029305,211.532368,0.008145147,0.8688536,0.001422139,0.151701478,0.328279162,35.01797395,2.150944938,229.4441514,0.395751072,42215.29213,0.016027079,1.70962981,0.158903267,16.95042238,-99.0,-99.0,0.52909428,56.43918912,1.621850658,173.0049623,0.014457306,1.54218003,0.024037755
-4.1124377,25.560003,-6.9596763,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000454631,0.070503684,-99.0,-99.0,0.000245738,0.038108875,3.246803548,503.5109874,0.104799622,16.2522186,8.82631457,1.561626466,1.078669986,167.279043,45.8472439,8.113698688,3.88e-05,0.006017025,8.430790896,3.671076583,569.306818,56.22569169,0.362561652,0.000315998,0.049004653,-99.0,64.48327105,-99.0,56.74881052,2.107103792,326.76751,0.020881256,3.23824395,0.003538375,0.548727637,0.130770207,20.27971046,1.241948178,192.6000585,0.39595733,61404.65949,0.007471825,1.15872297,0.067922666,10.53337784,-99.0,-99.0,0.197927353,30.69437238,1.044020824,161.9056861,0.00847981,1.31504024,0.030564495
-19.544046,6.865228,-1.9755906,-99,31,Forest,Airborne,AVIRIS_NG,D02,0.000716629,0.073205158,-99.0,-99.0,0.00035129,0.035885011,5.423033797,553.9741388,0.143541355,14.66304679,12.33876389,1.343162015,1.04884746,107.141941,67.55324286,7.596326083,7.26e-05,0.007417651,7.324308879,3.747377408,382.802367,82.83125181,0.81086218,0.000511466,0.052247303,-99.0,97.89326644,-99.0,42.79445635,2.147972185,219.419809,0.03805092,3.88698032,0.00521928,0.53316025,0.282669313,28.87525598,3.341453026,341.33635,0.767041852,78354.91448,0.013067833,1.33490619,0.058059522,5.93090049,-99.0,-99.0,0.509633688,52.06013714,2.831819338,289.2762129,0.015292936,1.56220507,0.035596551
1.9528853,25.95991,1.2100753,-99,31,Forest,Airborne,AVIRIS_NG,D02,3.79e-06,0.000546939,-99.0,-99.0,0.000414873,0.059939461,3.463844877,500.4442411,0.168944175,24.40846589,11.31066875,1.433585405,0.756021168,109.227305,60.70179785,7.97052835,5.91e-05,0.008536642,12.91842809,1.219780569,176.229647,82.70946798,0.572476898,0.000479896,0.069333698,-99.0,69.21540089,-99.0,65.11656159,0.403995789,58.367904,0.029280165,4.23029623,0.000932262,0.134690006,0.158346807,22.87739505,1.655940528,239.2445188,0.231685378,33473.09633,0.005272393,0.76173703,0.05361451,7.74603758,-99.0,-99.0,0.303467839,43.84397627,1.352472688,195.4005425,0.008293304,1.19818774,0.025341187
